# # wavelength, f_lambda
3.976700000000000000e+04,1.033169427812094415e-16
3.977909999999999854e+04,1.039361439009699546e-16
3.979119999999999709e+04,1.045545728631177608e-16
3.980329999999999563e+04,1.051911534080523069e-16
3.981540000000000146e+04,1.058080297482267441e-16
3.982750000000000000e+04,1.064430368175423600e-16
3.983959999999999854e+04,1.070772530315011936e-16
3.985170000000000437e+04,1.077106794793860981e-16
3.986380000000000291e+04,1.083433172487099320e-16
3.987590000000000146e+04,1.089940212604129766e-16
3.988800000000000000e+04,1.096439158895559458e-16
3.990009999999999854e+04,1.102930022495707466e-16
3.991220000000000437e+04,1.109412814520820546e-16
3.992430000000000291e+04,1.116075627570213829e-16
3.993640000000000146e+04,1.122542195768618925e-16
3.994850000000000000e+04,1.129188579434287012e-16
3.996059999999999854e+04,1.135826708420620556e-16
3.997269999999999709e+04,1.142644220372489169e-16
3.998479999999999563e+04,1.149265760450216438e-16
3.999690000000000146e+04,1.156066479236907149e-16
4.000900000000000000e+04,1.162858762013619085e-16
4.002109999999999854e+04,1.169642620351409856e-16
4.003320000000000437e+04,1.176605125440996708e-16
4.004529999999999563e+04,1.183372056513270507e-16
4.005740000000000146e+04,1.190317431538820616e-16
4.006950000000000000e+04,1.197254202682483162e-16
4.008159999999999854e+04,1.204368989876814310e-16
4.009369999999999709e+04,1.211288475972992070e-16
4.010580000000000291e+04,1.218385776600679719e-16
4.011790000000000146e+04,1.225474295643957745e-16
4.013000000000000000e+04,1.232554045115895344e-16
4.014210000000000582e+04,1.239811083091067421e-16
4.015419999999999709e+04,1.247059151245425050e-16
4.016630000000000291e+04,1.254298261837881981e-16
4.017839999999999418e+04,1.261528427107590015e-16
4.019050000000000000e+04,1.268749659273963651e-16
4.020260000000000582e+04,1.276147457085723931e-16
4.021469999999999709e+04,1.283536122967047224e-16
4.022680000000000291e+04,1.290915669380462143e-16
4.023889999999999418e+04,1.298471260809044400e-16
4.025100000000000000e+04,1.305832494292274085e-16
4.026309999999999854e+04,1.313369575212750470e-16
4.027519999999999709e+04,1.321082182649279663e-16
4.028730000000000291e+04,1.328600581390892951e-16
4.029940000000000146e+04,1.336294310151391164e-16
4.031150000000000000e+04,1.343978563416069569e-16
4.032359999999999854e+04,1.351653354085758993e-16
4.033570000000000437e+04,1.359318695040565650e-16
4.034779999999999563e+04,1.367158753066781908e-16
4.035990000000000146e+04,1.374989166270169040e-16
4.037200000000000000e+04,1.382809947766657804e-16
4.038409999999999854e+04,1.390621110651132645e-16
4.039620000000000437e+04,1.398606380907090568e-16
4.040829999999999563e+04,1.406581838664282852e-16
4.042040000000000146e+04,1.414547497251031936e-16
4.043249999999999272e+04,1.422686753159812770e-16
4.044459999999999854e+04,1.430632743594460824e-16
4.045670000000000437e+04,1.438752138676410340e-16
4.046879999999999563e+04,1.447044623106475966e-16
4.048090000000000146e+04,1.455143992288608239e-16
4.049300000000000000e+04,1.463416259194370876e-16
4.050509999999999854e+04,1.471678383242510573e-16
4.051720000000000437e+04,1.479930378178033246e-16
4.052929999999999563e+04,1.488354765972403936e-16
4.054140000000000146e+04,1.496768834224904102e-16
4.055350000000000000e+04,1.505172596907201585e-16
4.056559999999999854e+04,1.513566067968643408e-16
4.057769999999999709e+04,1.522131334462435273e-16
4.058980000000000291e+04,1.530686120092407500e-16
4.060190000000000146e+04,1.539230439032276655e-16
4.061400000000000000e+04,1.547764305433145373e-16
4.062610000000000582e+04,1.556469372981600116e-16
4.063819999999999709e+04,1.565163799925511200e-16
4.065030000000000291e+04,1.573847600638077651e-16
4.066239999999999418e+04,1.582702104867106793e-16
4.067450000000000000e+04,1.591545795821122964e-16
4.068660000000000582e+04,1.600378688093394213e-16
4.069869999999999709e+04,1.609381788357907096e-16
4.071080000000000291e+04,1.618193019381202242e-16
4.072289999999999418e+04,1.627174272514242382e-16
4.073500000000000000e+04,1.636325240115239292e-16
4.074709999999999854e+04,1.645284490314844459e-16
4.075919999999999709e+04,1.654413270108492582e-16
4.077130000000000291e+04,1.663530924825595837e-16
4.078340000000000146e+04,1.672817710552646370e-16
4.079550000000000000e+04,1.682093187331796369e-16
4.080759999999999854e+04,1.691357370380612978e-16
4.081970000000000437e+04,1.700610274892506941e-16
4.083179999999999563e+04,1.710031730098829219e-16
4.084390000000000146e+04,1.719262016496704205e-16
4.085600000000000000e+04,1.728840272105376233e-16
4.086809999999999854e+04,1.738227389691378506e-16
4.088020000000000437e+04,1.747782480682425396e-16
4.089229999999999563e+04,1.757325959584799519e-16
4.090440000000000146e+04,1.767037018323974346e-16
4.091649999999999272e+04,1.776557213837066655e-16
4.092859999999999854e+04,1.786244808565500159e-16
4.094070000000000437e+04,1.796099500715195673e-16
4.095279999999999563e+04,1.805942235962951076e-16
4.096490000000000146e+04,1.815594382853237403e-16
4.097700000000000000e+04,1.825591899842348123e-16
4.098909999999999854e+04,1.835398860455524637e-16
4.100120000000000437e+04,1.845372259426730969e-16
4.101329999999999563e+04,1.855511797055710405e-16
4.102540000000000146e+04,1.865460932232938264e-16
4.103750000000000000e+04,1.875576028359312864e-16
4.104959999999999854e+04,1.885678875756561598e-16
4.106169999999999709e+04,1.895947296987991522e-16
4.107380000000000291e+04,1.906025591306144795e-16
4.108590000000000146e+04,1.916446879625161382e-16
4.109800000000000000e+04,1.926678074223270132e-16
4.111010000000000582e+04,1.937074280847027325e-16
4.112219999999999709e+04,1.947457919521539271e-16
4.113430000000000291e+04,1.957829007027898387e-16
4.114639999999999418e+04,1.968364635024964247e-16
4.115850000000000000e+04,1.978887537137651283e-16
4.117060000000000582e+04,1.989574597140015321e-16
4.118269999999999709e+04,2.000071994472861412e-16
4.119480000000000291e+04,2.010733375920612233e-16
4.120689999999999418e+04,2.021558447180975223e-16
4.121900000000000000e+04,2.032370462792037189e-16
4.123109999999999854e+04,2.043169440145155316e-16
4.124319999999999709e+04,2.053955396604355225e-16
4.125530000000000291e+04,2.064904490809021742e-16
4.126740000000000146e+04,2.075840392211008303e-16
4.127950000000000000e+04,2.086763118365076497e-16
4.129159999999999854e+04,2.097848518540832969e-16
4.130370000000000437e+04,2.108920572484750141e-16
4.131579999999999563e+04,2.120154923762595396e-16
4.132790000000000146e+04,2.131200235621610961e-16
4.134000000000000000e+04,2.142583095013234408e-16
4.135209999999999854e+04,2.153776950875769534e-16
4.136420000000000437e+04,2.165132559174492486e-16
4.137629999999999563e+04,2.176474517790824389e-16
4.138840000000000146e+04,2.187977855067758122e-16
4.140049999999999272e+04,2.199467374297439001e-16
4.141259999999999854e+04,2.210943093808353742e-16
4.142470000000000437e+04,2.222579735542478213e-16
4.143679999999999563e+04,2.234027808470827190e-16
4.144890000000000146e+04,2.245811135982899088e-16
4.146100000000000000e+04,2.257405931681481648e-16
4.147309999999999854e+04,2.269335407874215054e-16
4.148520000000000437e+04,2.281076389664735437e-16
4.149729999999999563e+04,2.292977386462187032e-16
4.150940000000000146e+04,2.304864121051508883e-16
4.152150000000000000e+04,2.316736612302422461e-16
4.153359999999999854e+04,2.328768667761748305e-16
4.154569999999999709e+04,2.340786315102553685e-16
4.155780000000000291e+04,2.352963159735254731e-16
4.156990000000000146e+04,2.365125432235323825e-16
4.158200000000000000e+04,2.377273151854726962e-16
4.159410000000000582e+04,2.389579621326766459e-16
4.160619999999999709e+04,2.401871374782785539e-16
4.161830000000000291e+04,2.414321513698439634e-16
4.163039999999999418e+04,2.426583792770516563e-16
4.164250000000000000e+04,2.439177175980007269e-16
4.165460000000000582e+04,2.451582738572158991e-16
4.166669999999999709e+04,2.464146161744724371e-16
4.167880000000000291e+04,2.476867164287939803e-16
4.169089999999999418e+04,2.489400505947316526e-16
4.170300000000000000e+04,2.502091266334467347e-16
4.171509999999999854e+04,2.514939165194132606e-16
4.172719999999999709e+04,2.527771742955502717e-16
4.173930000000000291e+04,2.540589019785400459e-16
4.175140000000000146e+04,2.553562996085782605e-16
4.176350000000000000e+04,2.566521512414262618e-16
4.177559999999999854e+04,2.579464589103614467e-16
4.178770000000000437e+04,2.592563928060798111e-16
4.179979999999999563e+04,2.605647669188436243e-16
4.181190000000000146e+04,2.618887315914243574e-16
4.182400000000000000e+04,2.632111207356462092e-16
4.183609999999999854e+04,2.645319364206948839e-16
4.184820000000000437e+04,2.658682992689396035e-16
4.186029999999999563e+04,2.672030729967011632e-16
4.187240000000000146e+04,2.685533584641909433e-16
4.188449999999999272e+04,2.699020392228238358e-16
4.189659999999999854e+04,2.712491173771415020e-16
4.190870000000000437e+04,2.726116641953080392e-16
4.192079999999999563e+04,2.739896522186099176e-16
4.193290000000000146e+04,2.753489550944475238e-16
4.194500000000000000e+04,2.767236837424869532e-16
4.195709999999999854e+04,2.781138107964555169e-16
4.196920000000000437e+04,2.795022889470023699e-16
4.198129999999999563e+04,2.808891203523430227e-16
4.199340000000000146e+04,2.822913075472192999e-16
4.200550000000000000e+04,2.836918327178040978e-16
4.201759999999999854e+04,2.850906980377133657e-16
4.202969999999999709e+04,2.865048767041450842e-16
4.204180000000000291e+04,2.879173803222499568e-16
4.205390000000000146e+04,2.893451625814266086e-16
4.206600000000000000e+04,2.907712546655040538e-16
4.207810000000000582e+04,2.922125907896499598e-16
4.209019999999999709e+04,2.936522216825024511e-16
4.210230000000000291e+04,2.951070621184904613e-16
4.211439999999999418e+04,2.965601823372698751e-16
4.212650000000000000e+04,2.980115845828476864e-16
4.213860000000000582e+04,2.994781545186298023e-16
4.215069999999999709e+04,3.009429915750842729e-16
4.216280000000000291e+04,3.024060980109095418e-16
4.217489999999999418e+04,3.038843304535158179e-16
4.218700000000000000e+04,3.053776621539781162e-16
4.219909999999999854e+04,3.068692313630928597e-16
4.221119999999999709e+04,3.083590403755283303e-16
4.222330000000000291e+04,3.098639072368791494e-16
4.223540000000000146e+04,3.113669992129347559e-16
4.224750000000000000e+04,3.128851151079777365e-16
4.225959999999999854e+04,3.144014414977739901e-16
4.227170000000000437e+04,3.159327579782537619e-16
4.228379999999999563e+04,3.174622704019097128e-16
4.229590000000000146e+04,3.189899811129706068e-16
4.230800000000000000e+04,3.205326409441286224e-16
4.232009999999999854e+04,3.220734845884615101e-16
4.233220000000000437e+04,3.236292437524179899e-16
4.234429999999999563e+04,3.251831723230485015e-16
4.235640000000000146e+04,3.267519829132564924e-16
4.236849999999999272e+04,3.283189485710809926e-16
4.238059999999999854e+04,3.299007628485038159e-16
4.239270000000000437e+04,3.314807179216439681e-16
4.240479999999999563e+04,3.330588162003709348e-16
4.241690000000000146e+04,3.346517226940715763e-16
4.242900000000000000e+04,3.362594112980436236e-16
4.244109999999999854e+04,3.378652123461523327e-16
4.245320000000000437e+04,3.394691282822661083e-16
4.246529999999999563e+04,3.410877861888285610e-16
4.247740000000000146e+04,3.427045449200375556e-16
4.248950000000000000e+04,3.443360126433433415e-16
4.250159999999999854e+04,3.459655671939044053e-16
4.251369999999999709e+04,3.476097978563949119e-16
4.252580000000000291e+04,3.492521014144383235e-16
4.253790000000000146e+04,3.508924803583434341e-16
4.255000000000000000e+04,3.525474956968024518e-16
4.256210000000000582e+04,3.542171216719746067e-16
4.257419999999999709e+04,3.558847928672307765e-16
4.258630000000000291e+04,3.575670421115056767e-16
4.259839999999999418e+04,3.592308019233879640e-16
4.261050000000000000e+04,3.609256375910640580e-16
4.262260000000000582e+04,3.626184910628776465e-16
4.263469999999999709e+04,3.643093648946349682e-16
4.264680000000000291e+04,3.660147450764490419e-16
4.265889999999999418e+04,3.677346061076337505e-16
4.267100000000000000e+04,3.694359930373589098e-16
4.268309999999999854e+04,3.711683026945620252e-16
4.269519999999999709e+04,3.728985895098577069e-16
4.270730000000000291e+04,3.746268560871352874e-16
4.271940000000000146e+04,3.763695324861765690e-16
4.273150000000000000e+04,3.781101752391378220e-16
4.274359999999999854e+04,3.798651958255202823e-16
4.275570000000000437e+04,3.816181694209408047e-16
4.276779999999999563e+04,3.833854889560819021e-16
4.277990000000000146e+04,3.851507482182945563e-16
4.279200000000000000e+04,3.869303216208322205e-16
4.280409999999999854e+04,3.887078215311255791e-16
4.281620000000000437e+04,3.904996038763191700e-16
4.282829999999999563e+04,3.922892995723397563e-16
4.284040000000000146e+04,3.940932460914730935e-16
4.285249999999999272e+04,3.958950928666302350e-16
4.286459999999999854e+04,3.977111589464169939e-16
4.287670000000000437e+04,3.995251122492888598e-16
4.288879999999999563e+04,4.013532534312818628e-16
4.290090000000000146e+04,4.031792688650262831e-16
4.291300000000000000e+04,4.050194408450268891e-16
4.292509999999999854e+04,4.068574741667925686e-16
4.293720000000000437e+04,4.087096327942654862e-16
4.294929999999999563e+04,4.105596399146062264e-16
4.296140000000000146e+04,4.124237411920950666e-16
4.297350000000000000e+04,4.142856781743871913e-16
4.298559999999999854e+04,4.161616782569322882e-16
4.299769999999999709e+04,4.180355013167943874e-16
4.300980000000000291e+04,4.199233565113536263e-16
4.302190000000000146e+04,4.218252192751886010e-16
4.303400000000000000e+04,4.237248769328775610e-16
4.304610000000000582e+04,4.256223323013094814e-16
4.305819999999999709e+04,4.275337581537274851e-16
4.307030000000000291e+04,4.294429691696002831e-16
4.308239999999999418e+04,4.313661199759739147e-16
4.309450000000000000e+04,4.333031861891090874e-16
4.310660000000000582e+04,4.352380097970501608e-16
4.311869999999999709e+04,4.371705936599561165e-16
4.313080000000000291e+04,4.391331717740400226e-16
4.314289999999999418e+04,4.410773731651823461e-16
4.315500000000000000e+04,4.430354228206423585e-16
4.316709999999999854e+04,4.450072965366165378e-16
4.317919999999999709e+04,4.469768906882887183e-16
4.319130000000000291e+04,4.489602786324581981e-16
4.320340000000000146e+04,4.509413748122711573e-16
4.321550000000000000e+04,4.529362346051346950e-16
4.322759999999999854e+04,4.549287904917300354e-16
4.323970000000000437e+04,4.569350799001873862e-16
4.325179999999999563e+04,4.589550788457532833e-16
4.326390000000000146e+04,4.609727468198025867e-16
4.327600000000000000e+04,4.629880867847368637e-16
4.328809999999999854e+04,4.650171003601991554e-16
4.330020000000000437e+04,4.670597636790480592e-16
4.331229999999999563e+04,4.691000721259504167e-16
4.332440000000000146e+04,4.711540005539650906e-16
4.333649999999999272e+04,4.732055622491860752e-16
4.334859999999999854e+04,4.752707142500502499e-16
4.336070000000000437e+04,4.773334877140261195e-16
4.337279999999999563e+04,4.794098218946770177e-16
4.338490000000000146e+04,4.814837657908605678e-16
4.339700000000000000e+04,4.835712409009478441e-16
4.340909999999999854e+04,4.856722236308276264e-16
4.342120000000000437e+04,4.877707896964939429e-16
4.343329999999999563e+04,4.898669421585476400e-16
4.344540000000000146e+04,4.919765670937485515e-16
4.345750000000000000e+04,4.940996410231240451e-16
4.346959999999999854e+04,4.962202751662996244e-16
4.348169999999999709e+04,4.983543291223223416e-16
4.349380000000000291e+04,5.005017795091444389e-16
4.350590000000000146e+04,5.026467641072003436e-16
4.351800000000000000e+04,5.047892860334220789e-16
4.353010000000000582e+04,5.069451696712319288e-16
4.354219999999999709e+04,5.091143917523833082e-16
4.355430000000000291e+04,5.112811253534323573e-16
4.356639999999999418e+04,5.134611685338935783e-16
4.357850000000000000e+04,5.156387119741680676e-16
4.359060000000000582e+04,5.178295362136106944e-16
4.360269999999999709e+04,5.200336181361529459e-16
4.361480000000000291e+04,5.222351747838134212e-16
